Policy_ID,Date,Product_Type,Region,Policy_Status,Customer_Segment,Distribution_Channel,Policy_Tenure_Months,Renewal_Count,Written_Premium,Sum_Insured,Claim_Count,Claim_Amount,Total_Expense,Fraud_Flag,Insurance_Risk,Market_Risk,Credit_Risk,Operational_Risk,Catastrophe_Risk,Anomaly_Flag,Season_Flag,Capital_Reserve
POL11080,01/01/2023,Motor,East,Active,SME,Bancassurance,10,0,26450.19,376316.08,1,19959.31,5959.23,0,8,1,2,5,3,0,Winter,500000000
POL11078,01/01/2023,Property,Central,Active,Individual,Bancassurance,1,0,33417.88,899580.92,0,0,8200.75,0,6,5,8,5,5,0,Winter,500000000
POL11077,01/01/2023,Motor,East,Active,Individual,Agent,10,0,13307.55,173168.18,0,0,3521.18,0,6,6,2,2,2,0,Winter,500000000
POL11076,01/01/2023,Health,North,Active,SME,Agent,49,1,20216.02,242375.61,1,15186.27,5923.29,0,9,2,3,8,1,0,Winter,500000000
POL11075,01/01/2023,Motor,South,Active,SME,Online,26,2,22532.19,288160.62,0,0,3273.93,0,5,2,1,5,2,0,Winter,500000000
POL11092,01/01/2023,Property,East,Active,Individual,Bancassurance,38,2,46671.5,1820549.87,1,41360.28,15280.25,0,6,7,7,1,3,0,Winter,500000000
POL11083,01/01/2023,Fire,North,Active,Individual,Direct,2,0,44865.26,2111172.92,0,0,8546.83,0,2,4,9,3,2,0,Winter,500000000
POL11093,01/01/2023,Health,North,Active,Corporate,Agent,1,0,50430.15,698164.18,0,0,15098.79,0,3,4,1,5,1,0,Winter,500000000
POL11074,01/01/2023,Marine,Central,Active,SME,Bancassurance,1,0,110513.06,2564135.12,1,63467.65,35839.39,0,9,8,6,5,4,0,Winter,500000000
POL11095,01/01/2023,Motor,Central,Lapsed,Individual,Direct,25,2,14231.33,209879.89,3,12550.61,3001.39,0,6,4,3,3,3,0,Winter,500000000
POL11113,01/01/2023,Motor,West,Active,Individual,Agent,18,1,14982.68,131276.69,0,0,5209.48,0,5,4,1,2,1,0,Winter,500000000
POL11111,01/01/2023,Motor,West,Active,Individual,Agent,1,0,14938.07,212285.99,3,11012.35,4744.33,0,4,1,2,1,1,0,Winter,500000000
POL11110,01/01/2023,Property,West,Active,Individual,Bancassurance,12,1,18325.9,398048.13,0,0,4068.35,0,6,5,1,3,7,0,Winter,500000000
POL11109,01/01/2023,Health,North,Active,SME,Agent,5,0,28292.18,425073.54,1,23083.59,9302.47,0,4,1,4,5,2,0,Winter,500000000
POL11108,01/01/2023,Fire,South,Active,Individual,Online,18,1,31102.35,1792779.26,2,14506.14,6973.15,0,4,3,7,6,7,0,Winter,500000000
POL11107,01/01/2023,Travel,Central,Renewed,Individual,Direct,3,0,3554.08,332924.05,1,1721.6,628.01,0,5,5,2,6,3,0,Winter,500000000
POL11106,01/01/2023,Health,Central,Active,Individual,Bancassurance,7,0,19315.72,279205.99,2,14542.81,5545.54,0,6,4,3,4,2,0,Winter,500000000
POL11105,01/01/2023,Motor,North,Active,Individual,Online,2,0,11683.75,104068.23,1,9917.17,2017.78,0,5,6,4,2,2,0,Winter,500000000
POL11104,01/01/2023,Fire,South,Cancelled,Individual,Agent,20,1,36616.4,1417328.25,1,24727.05,10259.92,0,5,5,6,5,9,0,Winter,500000000
POL11103,01/01/2023,Health,West,Lapsed,Individual,Direct,26,2,22058.95,358545.79,0,0,5031.65,0,6,5,4,4,2,0,Winter,500000000
POL11102,01/01/2023,Marine,North,Active,Individual,Bancassurance,5,0,60759.4,2439729.11,3,49901.7,12832.39,0,1,5,8,3,7,0,Winter,500000000
POL11101,01/01/2023,Health,West,Renewed,Individual,Agent,32,1,11981.84,152495.23,1,7939.17,3728.75,0,5,6,6,3,4,0,Winter,500000000
POL11100,01/01/2023,Motor,Central,Active,SME,Direct,9,0,23433.27,331196.34,1,20904.82,4421.86,0,7,4,4,8,3,0,Winter,500000000
POL11099,01/01/2023,Health,South,Cancelled,Individual,Agent,8,0,23931.47,287333.2,0,0,6676.88,0,5,3,1,5,1,0,Winter,500000000
POL11098,01/01/2023,Fire,North,Active,Individual,Bancassurance,24,1,20029.42,746565.86,1,16241.86,5764.47,0,4,4,4,4,1,0,Winter,500000000
POL11097,01/01/2023,Motor,North,Active,Individual,Bancassurance,5,0,18416.66,217299.21,0,0,3771.73,0,5,1,2,6,2,0,Winter,500000000
POL11096,01/01/2023,Marine,Central,Renewed,Individual,Bancassurance,5,0,42487.88,1700829.47,2,28279.93,11616.19,0,6,5,9,6,7,0,Winter,500000000
POL11094,01/01/2023,Motor,Central,Lapsed,Corporate,Agent,72,1,38943.12,552775.17,0,0,10604.21,0,8,4,5,8,2,0,Winter,500000000
POL11073,01/01/2023,Property,South,Renewed,Individual,Bancassurance,29,1,25018.95,863502.03,2,18921.83,5709.32,0,1,6,2,5,5,0,Winter,500000000
POL11112,01/01/2023,Motor,West,Renewed,Individual,Agent,27,0,13047.51,109058.41,0,0,3888.16,0,7,3,1,2,3,0,Winter,500000000
POL11071,01/01/2023,Motor,East,Renewed,Individual,Agent,27,2,14458.86,203444.61,0,0,4266.81,0,7,2,3,2,2,0,Winter,500000000
POL11049,01/01/2023,Motor,East,Active,Individual,Direct,4,0,13313.28,176716.46,3,10446.93,2624.05,0,10,4,5,4,2,0,Winter,500000000
POL11048,01/01/2023,Travel,West,Active,SME,Bancassurance,1,0,8114.61,740412.28,2,4780.32,2216.91,0,4,4,1,5,2,0,Winter,500000000
POL11047,01/01/2023,Health,Central,Active,SME,Bancassurance,1,0,32826.93,395592.35,1,28657.91,9001.14,0,8,3,7,4,1,0,Winter,500000000
POL11046,01/01/2023,Health,North,Cancelled,Individual,Bancassurance,9,0,15181.69,273455.59,1,12241,3256.47,0,7,5,3,3,3,0,Winter,500000000
POL11045,01/01/2023,Motor,West,Renewed,Individual,Online,7,0,11226.56,134933.11,4,7973.1,2592.21,0,4,1,3,8,1,0,Winter,500000000
POL11044,01/01/2023,Health,North,Renewed,Individual,Bancassurance,10,0,16809.82,268637.97,1,14555.62,4957.22,0,8,3,2,3,1,0,Winter,500000000
POL11043,01/01/2023,Motor,South,Lapsed,Individual,Bancassurance,15,1,16776.98,250863.75,3,13517.21,4940.82,0,3,8,6,3,3,0,Winter,500000000
POL11042,01/01/2023,Motor,East,Active,Individual,Agent,72,2,22201.7,275328.81,3,21007.25,6616.11,0,10,2,4,4,2,0,Winter,500000000
POL11040,01/01/2023,Health,South,Active,SME,Direct,5,0,24071.4,256418.29,1,19919.08,4580.79,0,8,8,3,4,2,0,Winter,500000000
POL11039,01/01/2023,Marine,North,Active,SME,Agent,46,2,82835.88,1908844.68,0,0,20626.13,0,4,4,4,7,2,0,Winter,500000000
POL11038,01/01/2023,Motor,South,Active,SME,Agent,22,1,14341.82,199121.84,1,11007.35,4801.64,0,4,5,5,1,1,0,Winter,500000000
POL11037,01/01/2023,Motor,South,Renewed,SME,Agent,9,0,19584.13,226695.72,2,13311.33,6290.42,0,4,2,5,2,2,0,Winter,500000000
POL11036,01/01/2023,Motor,East,Active,Individual,Direct,2,0,17789.86,265489.08,0,0,4198.41,0,5,5,1,5,2,0,Winter,500000000
POL11035,01/01/2023,Health,South,Active,Individual,Bancassurance,41,2,14306.87,188266.29,1,11446.93,2910.02,1,10,3,3,1,1,1,Winter,500000000
POL11034,01/01/2023,Health,West,Active,Individual,Agent,14,0,22918,425329.61,0,0,7796.7,0,8,5,5,2,1,0,Winter,500000000
POL11033,01/01/2023,Property,West,Active,Individual,Online,19,1,43034.66,908531.07,1,28970.93,7569.8,0,5,5,4,4,10,0,Winter,500000000
POL11072,01/01/2023,Motor,West,Active,SME,Bancassurance,16,1,18881.53,245257.28,0,0,4067.08,0,7,4,1,3,3,0,Winter,500000000
POL11050,01/01/2023,Health,Central,Active,Individual,Bancassurance,15,1,23310.24,401552.79,1,21932.6,7102.63,0,6,1,4,6,1,0,Winter,500000000
POL11051,01/01/2023,Property,East,Lapsed,SME,Online,4,0,42208.52,1256600.87,3,30111.56,6681.61,0,3,6,2,2,6,0,Winter,500000000
POL11041,01/01/2023,Motor,South,Active,Individual,Bancassurance,27,0,20098.48,291423.79,1,18761.93,4019.7,0,4,5,6,5,3,0,Winter,500000000
POL11053,01/01/2023,Travel,East,Renewed,Individual,Bancassurance,58,2,4711.83,370417.62,1,3393.46,1340.99,0,4,6,1,3,4,0,Winter,500000000
POL11052,01/01/2023,Health,North,Active,Individual,Bancassurance,3,0,20765.62,302895.78,1,20236.1,5615.02,0,6,2,7,8,1,0,Winter,500000000
POL11070,01/01/2023,Motor,West,Active,Individual,Bancassurance,17,0,9448.15,125018.84,2,8647.89,2830.67,0,7,3,1,3,1,0,Winter,500000000
POL11069,01/01/2023,Fire,West,Active,Individual,Bancassurance,72,3,19948.82,799816.57,0,0,5328.33,0,6,2,5,6,6,0,Winter,500000000
POL11068,01/01/2023,Motor,North,Active,Individual,Online,9,0,15004.25,120836.32,0,0,2385.68,0,9,4,5,6,2,0,Winter,500000000
POL11067,01/01/2023,Health,Central,Cancelled,Individual,Agent,8,0,7458.81,94786.21,0,0,2257.78,0,3,4,5,4,1,0,Winter,500000000
POL11066,01/01/2023,Fire,North,Active,Individual,Bancassurance,7,0,27324.34,1369633.83,1,17290.84,6795.56,0,3,3,3,4,5,0,Winter,500000000
POL11064,01/01/2023,Marine,Central,Renewed,Individual,Agent,1,0,69458.26,3262328.3,0,0,22872.61,0,4,6,5,4,5,0,Winter,500000000
POL11063,01/01/2023,Motor,North,Active,Individual,Agent,37,1,14863.65,141242.03,2,11291.91,3894.28,0,8,2,5,4,2,0,Winter,500000000
POL11062,01/01/2023,Fire,West,Renewed,Corporate,Agent,1,0,92990.2,4975699.14,4,74466.55,28092.34,0,1,9,4,6,4,0,Winter,500000000
POL11065,01/01/2023,Motor,South,Active,SME,Direct,11,0,29209.61,325748.21,0,0,5768.9,0,4,5,3,3,1,0,Winter,500000000
POL11061,01/01/2023,Health,West,Active,Individual,Bancassurance,1,0,9381.68,159373.82,3,7100.99,2390.45,0,6,7,5,1,1,0,Winter,500000000
POL11055,01/01/2023,Health,East,Active,Individual,Agent,12,1,24666.47,277271.49,1,16028.27,6918.94,0,7,9,5,2,2,0,Winter,500000000
POL11056,01/01/2023,Health,East,Lapsed,Individual,Agent,1,0,22214.54,355188.72,2,18211.48,5975.71,0,4,6,3,7,2,0,Winter,500000000
POL11057,01/01/2023,Marine,West,Active,SME,Agent,9,0,59840.8,2245859.46,1,40871.27,17665,0,4,6,4,8,6,0,Winter,500000000
POL11054,01/01/2023,Property,East,Active,Individual,Bancassurance,8,0,22713.94,661370.14,2,18934.34,6255.42,0,7,4,7,3,5,0,Winter,500000000
POL11059,01/01/2023,Fire,South,Active,Individual,Agent,5,0,28095.2,1422898.36,0,0,9628.23,0,3,10,2,4,7,0,Winter,500000000
POL11060,01/01/2023,Motor,North,Active,SME,Direct,15,1,19624.41,175758.62,1,14651.58,4845.27,0,7,2,1,3,1,0,Winter,500000000
POL11058,01/01/2023,Property,North,Active,Individual,Direct,18,0,24839.57,563856.04,1,19926.3,4409.02,0,2,6,4,6,6,0,Winter,500000000
POL11172,01/02/2023,Motor,Central,Active,Individual,Agent,38,0,11634.87,137071.78,1,9583.64,3226.35,0,7,3,8,3,2,0,Winter,500000000
POL11179,01/02/2023,Property,West,Active,Individual,Agent,19,0,34401.48,1356272.73,1,28642.67,10365.17,0,5,4,3,3,5,0,Winter,500000000
POL11178,01/02/2023,Motor,North,Renewed,SME,Bancassurance,11,0,21375.89,271026.56,0,0,4768.96,0,9,5,1,7,3,0,Winter,500000000
POL11177,01/02/2023,Property,East,Active,Individual,Agent,7,0,28366.63,726302.38,1,19374.41,7491.63,0,4,7,1,1,7,0,Winter,500000000
POL11176,01/02/2023,Motor,Central,Cancelled,SME,Agent,2,0,23918.81,206040.04,1,21986.17,6795.33,0,10,1,1,3,2,0,Winter,500000000
POL11175,01/02/2023,Property,Central,Active,Individual,Bancassurance,28,2,26330.3,1018420.96,0,0,5853.23,0,6,7,6,3,8,0,Winter,500000000
POL11174,01/02/2023,Motor,South,Active,Corporate,Bancassurance,23,1,31477.28,274979.53,0,0,7856.73,0,9,2,5,2,1,0,Winter,500000000
POL11173,01/02/2023,Fire,East,Active,Individual,Agent,5,0,53404.54,2677995.08,0,0,16299.07,0,1,5,8,1,4,0,Winter,500000000
POL11171,01/02/2023,Travel,North,Active,Corporate,Online,1,0,11479.78,671713.43,0,0,2034.22,0,3,1,1,6,3,0,Winter,500000000
POL11160,01/02/2023,Health,Central,Renewed,Individual,Online,26,1,17899.61,236676.22,0,0,3051.88,0,5,1,4,5,3,0,Winter,500000000
POL11169,01/02/2023,Health,South,Active,Individual,Online,7,0,26445.12,380979.58,1,24673.3,3950.9,0,9,5,5,3,2,0,Winter,500000000
POL11168,01/02/2023,Motor,North,Active,Individual,Agent,6,0,14395.15,117108.72,0,0,3878.05,0,8,3,4,4,1,0,Winter,500000000
POL11167,01/02/2023,Health,West,Active,Individual,Bancassurance,9,0,19133.27,282060.63,1,17937.44,4798.62,0,8,1,5,5,2,0,Winter,500000000
POL11166,01/02/2023,Health,South,Active,SME,Online,19,1,15235.37,269409.38,2,14991.6,1948.6,0,8,5,1,5,1,0,Winter,500000000
POL11165,01/02/2023,Fire,North,Lapsed,Individual,Online,13,0,41985.38,1537130.4,2,36073.84,6188.65,0,5,4,5,5,3,0,Winter,500000000
POL11164,01/02/2023,Health,North,Renewed,Individual,Direct,27,1,14827.55,198096.98,2,11056.9,3686.13,0,5,2,6,6,2,0,Winter,500000000
POL11163,01/02/2023,Motor,East,Active,Individual,Online,11,0,12057.49,132209.62,1,11127.86,2506.75,0,6,2,3,5,3,0,Winter,500000000
POL11162,01/02/2023,Motor,West,Active,Individual,Direct,11,0,13954.63,154264.99,1,11571.18,2583,0,5,1,6,5,3,0,Winter,500000000
POL11180,01/02/2023,Property,East,Active,SME,Agent,6,0,40917.61,1229593.75,1,31604.76,13752.41,0,2,6,5,4,10,0,Winter,500000000
POL11170,01/02/2023,Fire,South,Active,Individual,Bancassurance,6,0,51385.71,2854029.97,0,0,14994.35,0,6,5,4,5,6,0,Winter,500000000
POL11181,01/02/2023,Motor,West,Active,Corporate,Direct,32,0,29868.73,243829.52,0,0,5023.92,0,9,4,4,3,1,0,Winter,500000000
POL11201,01/02/2023,Motor,West,Renewed,Corporate,Agent,7,0,43788.33,550761.13,3,37657.96,13009.51,0,6,2,4,5,3,0,Winter,500000000
POL11183,01/02/2023,Motor,Central,Active,Individual,Bancassurance,19,1,20844.07,276821.33,1,15136.96,4833.74,0,7,3,2,3,1,0,Winter,500000000
POL11202,01/02/2023,Property,West,Active,Individual,Online,16,1,37780.61,1477752.98,1,32385.54,8481.75,0,5,1,4,5,5,0,Winter,500000000
POL11159,01/02/2023,Fire,South,Active,Individual,Bancassurance,17,1,47996.73,1990567.86,0,0,12637.54,0,5,5,2,4,5,0,Winter,500000000
POL11200,01/02/2023,Property,East,Renewed,SME,Direct,10,0,46935,1819218.06,1,32333.52,10649.55,0,7,6,2,6,7,0,Winter,500000000
POL11199,01/02/2023,Health,Central,Active,Individual,Bancassurance,29,1,26153.46,349467.27,1,20614.16,7210.51,0,10,6,2,8,1,0,Winter,500000000
POL11198,01/02/2023,Motor,South,Active,Individual,Agent,8,0,19239.35,228121.04,0,0,6114.27,0,7,2,4,2,1,0,Winter,500000000
POL11197,01/02/2023,Marine,Central,Active,Individual,Bancassurance,1,0,50517.53,1467908.39,3,17792.27,12927.44,0,7,10,7,3,9,0,Winter,500000000
POL11196,01/02/2023,Health,North,Active,SME,Direct,21,0,35301.11,490568.34,0,0,8341.65,0,8,4,3,6,3,0,Winter,500000000
POL11195,01/02/2023,Property,East,Active,SME,Agent,32,2,23866.27,676435.08,1,16198.04,8023.84,0,4,2,5,5,8,0,Winter,500000000
POL11194,01/02/2023,Health,Central,Active,Individual,Bancassurance,15,0,17155.5,214653.99,1,15448.53,4903.04,0,7,7,5,2,1,0,Winter,500000000
POL11193,01/02/2023,Motor,Central,Active,Individual,Direct,3,0,12372.77,148979.03,0,0,2374.33,0,3,4,2,6,2,0,Winter,500000000
POL11192,01/02/2023,Marine,East,Cancelled,Individual,Online,5,0,58955,2049429.49,0,0,8737.13,0,6,6,6,4,7,0,Winter,500000000
POL11191,01/02/2023,Travel,South,Cancelled,Individual,Agent,10,0,5488.39,377909.98,1,2571.31,1541.69,0,7,1,4,2,2,0,Winter,500000000
POL11190,01/02/2023,Health,West,Active,Corporate,Agent,5,0,40960.5,709706.87,2,35217.84,12529.82,0,7,4,1,6,2,0,Winter,500000000
POL11189,01/02/2023,Motor,East,Active,SME,Direct,21,1,22128.41,211651.52,0,0,4651.39,0,8,1,2,2,2,0,Winter,500000000
POL11188,01/02/2023,Motor,South,Active,Individual,Agent,1,0,14335.33,140055.69,0,0,3797.43,0,7,3,2,2,1,0,Winter,500000000
POL11187,01/02/2023,Property,South,Active,Individual,Online,3,0,30151.34,690555.53,1,21241.62,5044.32,0,5,3,6,1,3,0,Winter,500000000
POL11186,01/02/2023,Property,North,Active,SME,Direct,11,0,43864.59,1025547.91,3,34205.61,10970.53,0,7,3,1,4,9,0,Winter,500000000
POL11185,01/02/2023,Health,South,Active,Individual,Agent,4,0,18880.67,222220.88,4,17479.72,5669.87,0,10,5,4,5,1,0,Winter,500000000
POL11184,01/02/2023,Fire,Central,Active,Individual,Agent,6,0,61571.34,1992746.56,2,47237.53,19284.14,0,8,3,5,2,5,0,Winter,500000000
POL11182,01/02/2023,Marine,South,Active,SME,Direct,9,0,77176.33,2120996.67,1,50982.68,14848.73,0,6,6,8,3,6,0,Winter,500000000
POL11158,01/02/2023,Marine,South,Active,Individual,Agent,56,1,85355.98,2137028.88,1,57171.44,23165.61,0,3,7,3,2,5,0,Winter,500000000
POL11161,01/02/2023,Motor,South,Lapsed,Corporate,Agent,5,0,20173.54,231458.94,0,0,6794.45,0,9,2,1,4,2,0,Winter,500000000
POL11156,01/02/2023,Health,West,Active,Individual,Direct,8,0,20438.98,209212.32,1,14955.2,3736.25,0,6,3,1,7,2,0,Winter,500000000
POL11132,01/02/2023,Fire,West,Active,SME,Direct,18,1,68515.19,3261896.31,0,0,12298.48,0,3,4,4,2,7,0,Winter,500000000
POL11131,01/02/2023,Health,North,Cancelled,Individual,Agent,29,1,17828.42,331590.05,0,0,5507.2,0,7,5,2,5,1,0,Winter,500000000
POL11130,01/02/2023,Motor,Central,Renewed,Individual,Agent,13,1,16533.18,207530.89,2,14507.87,4095.27,0,7,1,1,7,3,0,Winter,500000000
POL11129,01/02/2023,Marine,East,Active,Corporate,Agent,16,1,162332.2,4797860.66,0,0,42255.07,0,6,9,6,4,3,0,Winter,500000000
POL11128,01/02/2023,Motor,Central,Active,SME,Online,3,0,12664.99,168694.5,1,8034.67,2861.02,0,7,2,4,6,2,0,Winter,500000000
POL11127,01/02/2023,Health,Central,Renewed,Corporate,Bancassurance,40,0,35815.63,674432.56,1,30511.34,9175.96,0,10,8,4,4,1,0,Winter,500000000
POL11126,01/02/2023,Motor,West,Active,SME,Agent,9,0,18682.4,270772.69,5,12500.39,6286.63,0,3,2,3,1,1,0,Winter,500000000
POL11124,01/02/2023,Property,North,Active,Individual,Direct,24,2,35335.57,1116267.92,1,25791.43,6416.94,0,5,6,5,2,9,0,Winter,500000000
POL11123,01/02/2023,Motor,East,Lapsed,Individual,Agent,23,0,18765.66,273294.76,0,0,5154.93,0,6,1,2,6,3,0,Winter,500000000
POL11122,01/02/2023,Motor,West,Active,Individual,Agent,9,0,11976.3,174548.43,1,10268.48,3850.38,0,8,4,3,7,2,0,Winter,500000000
POL11121,01/02/2023,Motor,North,Renewed,Individual,Agent,5,0,9900.71,90162.78,2,8629.46,3364.26,0,4,2,4,3,1,0,Winter,500000000
POL11120,01/02/2023,Health,West,Active,SME,Agent,19,1,24706.42,416608.92,1,20901.63,7836.88,0,7,6,6,6,2,0,Winter,500000000
POL11119,01/02/2023,Motor,North,Renewed,Individual,Bancassurance,13,1,20014.69,164765.12,1,16826.35,5407.97,0,4,2,1,7,1,0,Winter,500000000
POL11118,01/02/2023,Travel,West,Active,SME,Direct,19,0,6322.92,442195.03,0,0,1449.85,0,1,2,3,1,4,0,Winter,500000000
POL11117,01/02/2023,Fire,West,Lapsed,Individual,Bancassurance,52,3,39464.75,2101150.89,2,26437.44,9589.93,0,4,5,4,10,6,0,Winter,500000000
POL11116,01/02/2023,Health,East,Renewed,SME,Direct,5,0,25031.22,493536.5,1,19772.16,5431.77,0,10,4,3,8,1,0,Winter,500000000
POL11115,01/02/2023,Motor,East,Active,SME,Direct,11,0,29499.93,386100.23,1,24157.49,5312.94,0,5,1,6,4,2,0,Winter,500000000
POL11114,01/02/2023,Motor,South,Renewed,SME,Bancassurance,20,1,24143.8,316323.46,0,0,5408.21,0,4,3,2,6,2,0,Winter,500000000
POL11157,01/02/2023,Property,North,Active,Individual,Agent,24,0,33287.9,933669.49,0,0,8195.48,0,2,7,2,1,7,0,Winter,500000000
POL11133,01/02/2023,Motor,Central,Renewed,Individual,Direct,10,0,10896.34,112322.43,1,7493.41,1505.87,0,4,4,6,2,3,0,Winter,500000000
POL11134,01/02/2023,Health,South,Cancelled,SME,Online,16,1,29905.54,367391.7,0,0,6184.47,0,3,3,1,7,2,0,Winter,500000000
POL11125,01/02/2023,Marine,West,Active,Individual,Agent,14,1,57749.8,1323872.04,2,43352.77,17989.06,0,5,8,7,3,8,0,Winter,500000000
POL11136,01/02/2023,Travel,East,Active,Individual,Online,9,0,3945.38,352502.33,0,0,704.25,0,2,2,3,3,2,0,Winter,500000000
POL11135,01/02/2023,Motor,East,Renewed,Individual,Agent,32,1,15505.69,189938.09,0,0,5068.81,0,7,3,5,5,3,0,Winter,500000000
POL11154,01/02/2023,Motor,South,Lapsed,SME,Agent,4,0,26676.2,216150.7,1,20076.51,7893.49,0,5,3,3,8,3,0,Winter,500000000
POL11153,01/02/2023,Health,Central,Cancelled,Individual,Online,27,2,15372.25,305694.14,0,0,2573.31,0,9,6,3,3,1,0,Winter,500000000
POL11152,01/02/2023,Marine,West,Active,Individual,Agent,18,1,45697.2,1905917.7,1,28633.87,14773.9,0,5,7,4,1,8,0,Winter,500000000
POL11151,01/02/2023,Fire,West,Active,Individual,Bancassurance,23,1,45938.31,1614068.78,1,39065.94,12678.97,0,6,5,5,5,5,0,Winter,500000000
POL11150,01/02/2023,Property,East,Renewed,Individual,Direct,32,1,29351.86,742156.47,1,20114.83,4925.24,0,5,6,4,1,4,0,Winter,500000000
POL11149,01/02/2023,Property,East,Active,Individual,Agent,9,0,27712.67,1035963.89,0,0,7953.54,0,3,7,2,3,7,0,Winter,500000000
POL11148,01/02/2023,Marine,North,Active,SME,Bancassurance,56,1,59862.44,2579003.34,0,0,19778.55,0,6,10,6,3,5,0,Winter,500000000
POL11147,01/02/2023,Travel,South,Renewed,SME,Agent,4,0,8343.3,756419.99,0,0,1756.26,0,1,4,2,3,2,0,Winter,500000000
POL11146,01/02/2023,Property,South,Active,SME,Agent,5,0,34936.4,1228748.65,1,24479.94,11420.71,0,4,6,3,3,5,0,Winter,500000000
POL11155,01/02/2023,Health,South,Renewed,Corporate,Online,12,1,34848.38,424612.78,3,26334.92,7488.92,0,6,5,7,3,1,0,Winter,500000000
POL11137,01/02/2023,Motor,East,Active,Individual,Bancassurance,7,0,15145.21,153673.2,1,9108.33,3575.78,0,5,7,1,6,1,0,Winter,500000000
POL11144,01/02/2023,Motor,North,Active,Corporate,Agent,31,0,40461.77,382020.82,2,30613.38,10633.35,0,9,6,1,2,1,0,Winter,500000000
POL11143,01/02/2023,Motor,North,Active,Individual,Online,1,0,17704.85,167102.11,1,15783.87,3633.04,0,7,3,7,1,3,0,Winter,500000000
POL11142,01/02/2023,Travel,East,Active,Individual,Direct,2,0,5903.82,460325.2,0,0,1306.52,0,4,4,1,1,6,0,Winter,500000000
POL11141,01/02/2023,Health,Central,Active,Individual,Online,28,1,21410.47,383404.75,1,19601.29,3907.41,0,5,5,2,1,1,0,Winter,500000000
POL11140,01/02/2023,Property,South,Renewed,Individual,Online,12,1,31488.32,1010144.63,2,27561.73,5809.6,0,8,7,1,1,8,0,Winter,500000000
POL11139,01/02/2023,Fire,South,Active,Individual,Agent,20,1,40349.62,2394059.31,1,25577.62,11515.78,0,3,2,1,2,8,0,Winter,500000000
POL11138,01/02/2023,Marine,East,Active,Individual,Agent,8,0,39343.33,1424661.73,0,0,10721.06,0,9,8,5,2,7,0,Winter,500000000
POL11145,01/02/2023,Motor,West,Active,SME,Agent,4,0,23502.65,299742.44,2,20722.29,7814.63,0,4,5,3,4,2,0,Winter,500000000
POL11265,01/03/2023,Travel,Central,Renewed,Individual,Bancassurance,64,1,6533.76,554844.54,1,3370.77,1671.34,0,1,5,4,5,1,0,Summer,500000000
POL11266,01/03/2023,Health,East,Active,SME,Bancassurance,17,1,26804.57,497253.14,3,19757.65,7851.06,0,8,4,4,2,1,0,Summer,500000000
POL11267,01/03/2023,Health,Central,Renewed,Individual,Bancassurance,5,0,15189.06,213072.08,1,11296.1,3539.05,0,8,7,3,1,1,0,Summer,500000000
POL11272,01/03/2023,Motor,West,Active,SME,Direct,41,1,11536.25,100907.52,0,0,2480.29,0,7,5,2,4,1,0,Summer,500000000
POL11269,01/03/2023,Motor,Central,Active,Corporate,Direct,46,1,28216.57,318003.35,1,21653.4,5141.06,0,2,2,1,3,3,0,Summer,500000000
POL11270,01/03/2023,Health,Central,Renewed,Individual,Bancassurance,18,1,22073,293565.52,2,19101.97,5886.87,0,6,5,5,2,1,0,Summer,500000000
POL11264,01/03/2023,Health,Central,Renewed,SME,Bancassurance,53,3,23156.43,268355.01,1,20799.11,6759.36,0,7,1,6,1,1,0,Summer,500000000
POL11271,01/03/2023,Property,South,Renewed,Corporate,Agent,25,1,83968.49,2143082.06,1,55200.89,24468.42,0,7,5,6,6,7,0,Summer,500000000
POL11268,01/03/2023,Property,West,Active,Individual,Agent,9,0,24355.64,531889.44,1,19652.57,6705.11,0,10,6,2,2,7,0,Summer,500000000
POL11263,01/03/2023,Property,Central,Active,Individual,Direct,3,0,18424.9,622899.85,1,11849.05,4219.3,0,4,3,5,1,7,0,Summer,500000000
POL11258,01/03/2023,Health,South,Active,SME,Bancassurance,24,2,40990.85,630998.91,0,0,11809.46,0,7,8,2,1,2,0,Summer,500000000
POL11261,01/03/2023,Property,North,Active,Corporate,Online,15,1,66050.36,1602288.05,1,45066.16,9577.3,0,4,4,4,3,7,0,Summer,500000000
POL11260,01/03/2023,Health,South,Active,Corporate,Bancassurance,5,0,53690.34,554313.98,2,46431.41,10813.23,0,5,4,1,4,1,0,Summer,500000000
